id;itens;grupo
1238;banheiro de servico;itens_imovel
1238;sala de estar;itens_imovel
1238;sacada;itens_imovel
1239;sala de estar;itens_imovel
1239;armario;itens_imovel
1239;banheiro de servico;itens_imovel
1239;iluminacao;itens_imovel
1239;sacada;itens_imovel
1239;box;itens_imovel
1241;ar condicionado;itens_imovel
1241;armario;itens_imovel
1241;box;itens_imovel
1241;iluminacao;itens_imovel
1241;elevador;itens_seg_e_cond
1241;sacada;itens_imovel
1241;varanda;itens_imovel
1241;sala de estar;itens_imovel
1243;churrasqueira;itens_lazer
1243;quintal;itens_imovel
1243;varanda;itens_imovel
1244;armario;itens_imovel
1244;box;itens_imovel
1244;iluminacao;itens_imovel
1244;sala de estar;itens_imovel
1245;churrasqueira;itens_lazer
1245;piscina;itens_lazer
1245;fitness;itens_lazer
1245;gas encanado;itens_seg_e_cond
1246;armario;itens_imovel
1246;varanda;itens_imovel
1246;box;itens_imovel
1246;sacada;itens_imovel
1246;sala de estar;itens_imovel
1246;ar condicionado;itens_imovel
1246;iluminacao;itens_imovel
1246;banheiro de servico;itens_imovel
1247;churrasqueira;itens_lazer
1247;varanda;itens_imovel
1247;piscina;itens_lazer
1247;quintal;itens_imovel
1247;ventilador de teto;itens_imovel
1247;armario;itens_imovel
1248;mobiliado;itens_imovel
1248;piscina;itens_lazer
1248;iluminacao;itens_imovel
1248;varanda;itens_imovel
1248;quintal;itens_imovel
1248;churrasqueira;itens_lazer
1248;armario;itens_imovel
1249;box;itens_imovel
1249;iluminacao;itens_imovel
1249;armario;itens_imovel
1249;sala de estar;itens_imovel
1249;ar condicionado;itens_imovel
1251;ar condicionado;itens_imovel
1251;elevador;itens_seg_e_cond
1251;varanda;itens_imovel
1251;banheiro de servico;itens_imovel
1251;armario;itens_imovel
1251;sala de estar;itens_imovel
1251;sacada;itens_imovel
1251;box;itens_imovel
1251;iluminacao;itens_imovel
1252;armario;itens_imovel
1252;ar condicionado;itens_imovel
1252;iluminacao;itens_imovel
1252;sacada;itens_imovel
1252;ventilador de teto;itens_imovel
1252;box;itens_imovel
1253;armario;itens_imovel
1253;varanda;itens_imovel
1254;box;itens_imovel
1254;armario;itens_imovel
1254;sala de estar;itens_imovel
1254;iluminacao;itens_imovel
1257;iluminacao;itens_imovel
1257;sala de estar;itens_imovel
1257;sacada;itens_imovel
1258;ventilador de teto;itens_imovel
1258;box;itens_imovel
1258;sala de estar;itens_imovel
1258;armario;itens_imovel
1258;iluminacao;itens_imovel
1259;iluminacao;itens_imovel
1259;box;itens_imovel
1259;armario;itens_imovel
1259;sala de estar;itens_imovel
1260;elevador;itens_seg_e_cond
1260;varanda;itens_imovel
1260;sala de estar;itens_imovel
1260;ar condicionado;itens_imovel
1260;sacada;itens_imovel
1260;armario;itens_imovel
1260;iluminacao;itens_imovel
1260;box;itens_imovel
1261;elevador;itens_seg_e_cond
1261;sacada;itens_imovel
1263;sacada;itens_imovel
1263;armario;itens_imovel
1263;box;itens_imovel
1263;elevador;itens_seg_e_cond
1263;ventilador de teto;itens_imovel
1263;iluminacao;itens_imovel
1264;varanda;itens_imovel
1264;quintal;itens_imovel
1265;ar condicionado;itens_imovel
1265;varanda;itens_imovel
1265;sala de estar;itens_imovel
1265;armario;itens_imovel
1265;box;itens_imovel
1265;iluminacao;itens_imovel
1266;ar condicionado;itens_imovel
1266;box;itens_imovel
1266;iluminacao;itens_imovel
1266;sacada;itens_imovel
1266;varanda;itens_imovel
1266;armario;itens_imovel
1266;elevador;itens_seg_e_cond
1268;alarme;itens_seg_e_cond
1268;armario;itens_imovel
1268;churrasqueira;itens_lazer
1268;box;itens_imovel
1268;varanda;itens_imovel
1268;ventilador de teto;itens_imovel
1268;quintal;itens_imovel
1269;salao de festa;itens_lazer
1269;portaria;itens_seg_e_cond
1269;playground;itens_lazer
1270;armario;itens_imovel
1271;sala de estar;itens_imovel
1271;box;itens_imovel
1271;armario;itens_imovel
1271;elevador;itens_seg_e_cond
1272;iluminacao;itens_imovel
1272;piscina;itens_lazer
1272;escritorio;itens_imovel
1272;armario;itens_imovel
1272;ar condicionado;itens_imovel
1272;churrasqueira;itens_lazer
1272;varanda;itens_imovel
1273;ventilador de teto;itens_imovel
1273;box;itens_imovel
1273;armario;itens_imovel
1273;sala de estar;itens_imovel
1275;armario;itens_imovel
1275;churrasqueira;itens_lazer
1275;piscina;itens_lazer
1275;quintal;itens_imovel
1276;ventilador de teto;itens_imovel
1276;varanda;itens_imovel
1276;armario;itens_imovel
1276;ar condicionado;itens_imovel
1276;box;itens_imovel
1277;armario;itens_imovel
1277;iluminacao;itens_imovel
1277;churrasqueira;itens_lazer
1277;piscina;itens_lazer
1277;ar condicionado;itens_imovel
1278;elevador;itens_seg_e_cond
1278;ventilador de teto;itens_imovel
1278;box;itens_imovel
1278;armario;itens_imovel
1279;churrasqueira;itens_lazer
1280;armario;itens_imovel
1280;elevador;itens_seg_e_cond
1280;iluminacao;itens_imovel
1281;box;itens_imovel
1281;ventilador de teto;itens_imovel
1281;elevador;itens_seg_e_cond
1281;ar condicionado;itens_imovel
1281;sacada;itens_imovel
1283;box;itens_imovel
1283;armario;itens_imovel
1283;elevador;itens_seg_e_cond
1283;iluminacao;itens_imovel
1284;sacada;itens_imovel
1284;iluminacao;itens_imovel
1284;elevador;itens_seg_e_cond
1285;ar condicionado;itens_imovel
1285;box;itens_imovel
1285;armario;itens_imovel
1285;ventilador de teto;itens_imovel
1286;sala de estar;itens_imovel
1286;sacada;itens_imovel
1286;iluminacao;itens_imovel
1286;armario;itens_imovel
1286;box;itens_imovel
1286;ar condicionado;itens_imovel
1286;ventilador de teto;itens_imovel
1286;elevador;itens_seg_e_cond
1286;banheiro de servico;itens_imovel
1287;ventilador de teto;itens_imovel
1287;armario;itens_imovel
1287;box;itens_imovel
1288;armario;itens_imovel
1288;sala de estar;itens_imovel
1288;box;itens_imovel
1288;iluminacao;itens_imovel
1289;banheiro de servico;itens_imovel
1289;box;itens_imovel
1289;sala de estar;itens_imovel
1289;sacada;itens_imovel
1289;armario;itens_imovel
1290;churrasqueira;itens_lazer
1290;quintal;itens_imovel
1290;varanda;itens_imovel
1290;iluminacao;itens_imovel
1290;armario;itens_imovel
1291;piscina;itens_lazer
1291;lavabo;itens_imovel
1291;churrasqueira;itens_lazer
1291;box;itens_imovel
1291;varanda;itens_imovel
1293;armario;itens_imovel
1293;box;itens_imovel
1293;quintal;itens_imovel
1294;sacada;itens_imovel
1294;elevador;itens_seg_e_cond
1294;box;itens_imovel
1294;sala de estar;itens_imovel
1294;ventilador de teto;itens_imovel
1294;ar condicionado;itens_imovel
1294;iluminacao;itens_imovel
1295;armario;itens_imovel
1295;sala de estar;itens_imovel
1295;elevador;itens_seg_e_cond
1295;ventilador de teto;itens_imovel
1295;box;itens_imovel
1297;armario;itens_imovel
1297;box;itens_imovel
1297;ventilador de teto;itens_imovel
1297;sala de estar;itens_imovel
1298;armario;itens_imovel
1298;iluminacao;itens_imovel
1298;elevador;itens_seg_e_cond
1298;varanda;itens_imovel
1298;box;itens_imovel
1298;sacada;itens_imovel
1298;ar condicionado;itens_imovel
1299;elevador;itens_seg_e_cond
1299;armario;itens_imovel
1299;sala de estar;itens_imovel
1299;sacada;itens_imovel
1299;box;itens_imovel
1299;iluminacao;itens_imovel
1299;varanda;itens_imovel
1300;box;itens_imovel
1300;churrasqueira;itens_lazer
1300;armario;itens_imovel
1301;armario;itens_imovel
1301;sacada;itens_imovel
1301;box;itens_imovel
1301;sala de estar;itens_imovel
1301;iluminacao;itens_imovel
1301;elevador;itens_seg_e_cond
1302;box;itens_imovel
1302;ventilador de teto;itens_imovel
1303;ventilador de teto;itens_imovel
1303;box;itens_imovel
1304;iluminacao;itens_imovel
1304;ar condicionado;itens_imovel
1304;box;itens_imovel
1304;armario;itens_imovel
1305;armario;itens_imovel
1305;churrasqueira;itens_lazer
1305;ventilador de teto;itens_imovel
1305;box;itens_imovel
1305;quintal;itens_imovel
1306;armario;itens_imovel
1306;sala de estar;itens_imovel
1306;sacada;itens_imovel
1306;box;itens_imovel
1306;ventilador de teto;itens_imovel
1306;elevador;itens_seg_e_cond
1306;iluminacao;itens_imovel
1307;churrasqueira;itens_lazer
1307;armario;itens_imovel
1307;varanda;itens_imovel
1307;ventilador de teto;itens_imovel
1307;quintal;itens_imovel
1308;armario;itens_imovel
1308;iluminacao;itens_imovel
1308;sala de estar;itens_imovel
1308;box;itens_imovel
1310;quintal;itens_imovel
1310;armario;itens_imovel
1310;lavabo;itens_imovel
1310;box;itens_imovel
1312;sala de estar;itens_imovel
1312;sacada;itens_imovel
1312;armario;itens_imovel
1313;sala de estar;itens_imovel
1313;box;itens_imovel
1313;armario;itens_imovel
1314;armario;itens_imovel
1314;sacada;itens_imovel
1314;sala de estar;itens_imovel
1314;box;itens_imovel
1314;elevador;itens_seg_e_cond
1314;iluminacao;itens_imovel
1314;banheiro de servico;itens_imovel
1315;ar condicionado;itens_imovel
1315;varanda;itens_imovel
1315;sacada;itens_imovel
1315;box;itens_imovel
1315;elevador;itens_seg_e_cond
1315;sala de estar;itens_imovel
1315;banheiro de servico;itens_imovel
1315;armario;itens_imovel
1315;iluminacao;itens_imovel
1316;sacada;itens_imovel
1316;sala de estar;itens_imovel
1316;box;itens_imovel
1316;ar condicionado;itens_imovel
1316;elevador;itens_seg_e_cond
1316;varanda;itens_imovel
1317;ar condicionado;itens_imovel
1317;sala de estar;itens_imovel
1317;box;itens_imovel
1317;quintal;itens_imovel
1317;iluminacao;itens_imovel
1317;armario;itens_imovel
1318;churrasqueira;itens_lazer
1318;piscina;itens_lazer
1318;piscina;itens_lazer
1318;salao de festa;itens_lazer
1318;playground;itens_lazer
1319;armario;itens_imovel
1320;box;itens_imovel
1320;varanda;itens_imovel
1320;armario;itens_imovel
1320;churrasqueira;itens_lazer
1321;quintal;itens_imovel
1321;armario;itens_imovel
1321;varanda;itens_imovel
1321;churrasqueira;itens_lazer
1321;piscina;itens_lazer
1321;box;itens_imovel
1321;lavabo;itens_imovel
1322;ventilador de teto;itens_imovel
1322;quintal;itens_imovel
1322;varanda;itens_imovel
1322;box;itens_imovel
1322;lavabo;itens_imovel
1322;churrasqueira;itens_lazer
1323;iluminacao;itens_imovel
1323;ar condicionado;itens_imovel
1323;sala de estar;itens_imovel
1323;box;itens_imovel
1323;mobiliado;itens_imovel
1323;elevador;itens_seg_e_cond
1323;armario;itens_imovel
1323;sacada;itens_imovel
1324;quintal;itens_imovel
1324;varanda;itens_imovel
1324;box;itens_imovel
1325;armario;itens_imovel
1325;quintal;itens_imovel
1325;lavabo;itens_imovel
1326;ventilador de teto;itens_imovel
1326;elevador;itens_seg_e_cond
1326;sala de estar;itens_imovel
1326;armario;itens_imovel
1326;banheiro de servico;itens_imovel
1326;box;itens_imovel
1326;ar condicionado;itens_imovel
1327;ar condicionado;itens_imovel
1327;armario;itens_imovel
1327;varanda;itens_imovel
1327;piscina;itens_lazer
1327;churrasqueira;itens_lazer
1328;armario;itens_imovel
1328;box;itens_imovel
1328;varanda;itens_imovel
1328;quintal;itens_imovel
1329;lavabo;itens_imovel
1329;quintal;itens_imovel
1329;varanda;itens_imovel
1330;iluminacao;itens_imovel
1330;sala de estar;itens_imovel
1330;armario;itens_imovel
1330;sacada;itens_imovel
1330;box;itens_imovel
1330;banheiro de servico;itens_imovel
1331;sacada;itens_imovel
1331;varanda;itens_imovel
1331;iluminacao;itens_imovel
1331;sala de estar;itens_imovel
1331;elevador;itens_seg_e_cond
1332;quintal;itens_imovel
1332;varanda;itens_imovel
1332;lavabo;itens_imovel
1333;sala de estar;itens_imovel
1333;armario;itens_imovel
1334;armario;itens_imovel
1334;mobiliado;itens_imovel
1334;iluminacao;itens_imovel
1334;box;itens_imovel
1336;churrasqueira;itens_lazer
1336;quintal;itens_imovel
1336;varanda;itens_imovel
1336;ventilador de teto;itens_imovel
1336;box;itens_imovel
1336;armario;itens_imovel
1338;ar condicionado;itens_imovel
1338;ventilador de teto;itens_imovel
1338;sala de estar;itens_imovel
1338;box;itens_imovel
1338;iluminacao;itens_imovel
1338;armario;itens_imovel
1338;elevador;itens_seg_e_cond
1338;sacada;itens_imovel
1339;churrasqueira;itens_lazer
1339;piscina;itens_lazer
1339;quintal;itens_imovel
1339;iluminacao;itens_imovel
1341;box;itens_imovel
1341;sala de estar;itens_imovel
1341;armario;itens_imovel
1342;quintal;itens_imovel
1343;varanda;itens_imovel
1343;ventilador de teto;itens_imovel
1343;armario;itens_imovel
1343;quintal;itens_imovel
1343;ar condicionado;itens_imovel
1343;lavabo;itens_imovel
1343;box;itens_imovel
1343;piscina;itens_lazer
1344;varanda;itens_imovel
1344;quintal;itens_imovel
1345;armario;itens_imovel
1345;elevador;itens_seg_e_cond
1345;sala de estar;itens_imovel
1345;sacada;itens_imovel
1345;box;itens_imovel
1345;iluminacao;itens_imovel
1346;varanda;itens_imovel
1346;quintal;itens_imovel
1346;armario;itens_imovel
1346;iluminacao;itens_imovel
1346;box;itens_imovel
1346;sala de estar;itens_imovel
1349;box;itens_imovel
1349;sacada;itens_imovel
1349;iluminacao;itens_imovel
1349;sala de estar;itens_imovel
1349;armario;itens_imovel
1351;varanda;itens_imovel
1351;armario;itens_imovel
1351;quintal;itens_imovel
1352;armario;itens_imovel
1352;lavabo;itens_imovel
1352;ventilador de teto;itens_imovel
1352;churrasqueira;itens_lazer
1352;piscina;itens_lazer
1352;varanda;itens_imovel
1352;quintal;itens_imovel
1353;armario;itens_imovel
1353;box;itens_imovel
1353;sacada;itens_imovel
1353;sala de estar;itens_imovel
1353;ar condicionado;itens_imovel
1355;lavabo;itens_imovel
1355;varanda;itens_imovel
1355;armario;itens_imovel
1356;sala de estar;itens_imovel
1356;elevador;itens_seg_e_cond
1358;sala de estar;itens_imovel
1358;elevador;itens_seg_e_cond
1358;sacada;itens_imovel
1358;armario;itens_imovel
1358;varanda;itens_imovel
1358;iluminacao;itens_imovel
1358;banheiro de servico;itens_imovel
1359;piscina;itens_lazer
1359;churrasqueira;itens_lazer
1359;quintal;itens_imovel
1359;varanda;itens_imovel
1360;armario;itens_imovel
1360;box;itens_imovel
1360;quintal;itens_imovel
1360;churrasqueira;itens_lazer
1361;box;itens_imovel
1361;ventilador de teto;itens_imovel
1362;iluminacao;itens_imovel
1362;armario;itens_imovel
1362;quintal;itens_imovel
1363;iluminacao;itens_imovel
1363;sala de estar;itens_imovel
1363;banheiro de servico;itens_imovel
1363;box;itens_imovel
1363;armario;itens_imovel
1365;sala de estar;itens_imovel
1365;ventilador de teto;itens_imovel
1365;box;itens_imovel
1365;armario;itens_imovel
1366;sacada;itens_imovel
1366;elevador;itens_seg_e_cond
1366;sala de estar;itens_imovel
1367;box;itens_imovel
1367;ar condicionado;itens_imovel
1367;iluminacao;itens_imovel
1367;armario;itens_imovel
1367;quintal;itens_imovel
1367;ventilador de teto;itens_imovel
1367;elevador;itens_seg_e_cond
1368;banheiro de servico;itens_imovel
1368;ventilador de teto;itens_imovel
1368;sala de estar;itens_imovel
1368;ar condicionado;itens_imovel
1368;iluminacao;itens_imovel
1368;armario;itens_imovel
1368;box;itens_imovel
1369;quintal;itens_imovel
1371;armario;itens_imovel
1371;ventilador de teto;itens_imovel
1371;box;itens_imovel
1372;ar condicionado;itens_imovel
1372;armario;itens_imovel
1372;sala de estar;itens_imovel
1372;elevador;itens_seg_e_cond
1372;box;itens_imovel
1373;escritorio;itens_imovel
1373;piscina;itens_lazer
1373;churrasqueira;itens_lazer
1373;quintal;itens_imovel
1373;varanda;itens_imovel
1373;armario;itens_imovel
1373;iluminacao;itens_imovel
1375;quintal;itens_imovel
1375;box;itens_imovel
1375;varanda;itens_imovel
1375;armario;itens_imovel
1375;churrasqueira;itens_lazer
1375;piscina;itens_lazer
1375;lavabo;itens_imovel
1376;sala de estar;itens_imovel
1376;armario;itens_imovel
1376;box;itens_imovel
1377;varanda;itens_imovel
1377;piscina;itens_lazer
1377;armario;itens_imovel
1377;ar condicionado;itens_imovel
1377;iluminacao;itens_imovel
1377;quintal;itens_imovel
1377;churrasqueira;itens_lazer
1378;quintal;itens_imovel
1378;armario;itens_imovel
1378;ar condicionado;itens_imovel
1378;iluminacao;itens_imovel
1378;escritorio;itens_imovel
1378;piscina;itens_lazer
1379;sacada;itens_imovel
1379;ventilador de teto;itens_imovel
1379;iluminacao;itens_imovel
1379;armario;itens_imovel
1379;elevador;itens_seg_e_cond
1379;sala de estar;itens_imovel
1380;ventilador de teto;itens_imovel
1380;ar condicionado;itens_imovel
1380;box;itens_imovel
1380;elevador;itens_seg_e_cond
1380;armario;itens_imovel
1380;sacada;itens_imovel
1381;elevador;itens_seg_e_cond
1381;armario;itens_imovel
1381;ventilador de teto;itens_imovel
1381;iluminacao;itens_imovel
1381;sala de estar;itens_imovel
1383;sacada;itens_imovel
1383;iluminacao;itens_imovel
1383;elevador;itens_seg_e_cond
1383;box;itens_imovel
1383;armario;itens_imovel
1383;ventilador de teto;itens_imovel
1384;box;itens_imovel
1384;sala de estar;itens_imovel
1384;ventilador de teto;itens_imovel
1384;armario;itens_imovel
1384;iluminacao;itens_imovel
1385;sala de estar;itens_imovel
1385;iluminacao;itens_imovel
1386;armario;itens_imovel
1386;elevador;itens_seg_e_cond
1386;ventilador de teto;itens_imovel
1386;iluminacao;itens_imovel
1386;sala de estar;itens_imovel
1386;sacada;itens_imovel
1386;box;itens_imovel
1386;ar condicionado;itens_imovel
1387;sacada;itens_imovel
1387;sala de estar;itens_imovel
1387;elevador;itens_seg_e_cond
1387;ventilador de teto;itens_imovel
1387;armario;itens_imovel
1388;quintal;itens_imovel
1389;lavabo;itens_imovel
1389;armario;itens_imovel
1389;quintal;itens_imovel
1389;varanda;itens_imovel
1389;ventilador de teto;itens_imovel
1389;alarme;itens_seg_e_cond
1390;box;itens_imovel
1390;armario;itens_imovel
1390;sacada;itens_imovel
1391;churrasqueira;itens_lazer
1391;ar condicionado;itens_imovel
1391;alarme;itens_seg_e_cond
1391;box;itens_imovel
1391;quintal;itens_imovel
1391;armario;itens_imovel
1391;lavabo;itens_imovel
1391;varanda;itens_imovel
1395;ar condicionado;itens_imovel
1395;armario;itens_imovel
1395;lavabo;itens_imovel
1395;quintal;itens_imovel
1396;varanda;itens_imovel
1396;ventilador de teto;itens_imovel
1396;alarme;itens_seg_e_cond
1396;ar condicionado;itens_imovel
1396;quintal;itens_imovel
1396;box;itens_imovel
1396;armario;itens_imovel
1397;escritorio;itens_imovel
1397;quintal;itens_imovel
1397;churrasqueira;itens_lazer
1397;piscina;itens_lazer
1398;armario;itens_imovel
1398;churrasqueira;itens_lazer
1398;ar condicionado;itens_imovel
1398;piscina;itens_lazer
1398;quintal;itens_imovel
1398;iluminacao;itens_imovel
1398;varanda;itens_imovel
1399;quintal;itens_imovel
1399;box;itens_imovel
1399;sala de estar;itens_imovel
1401;armario;itens_imovel
1401;ar condicionado;itens_imovel
1401;ventilador de teto;itens_imovel
1401;quintal;itens_imovel
1401;box;itens_imovel
1402;sala de estar;itens_imovel
1402;ar condicionado;itens_imovel
1402;box;itens_imovel
1402;sacada;itens_imovel
1402;elevador;itens_seg_e_cond
1402;armario;itens_imovel
1402;ventilador de teto;itens_imovel
1402;iluminacao;itens_imovel
1403;elevador;itens_seg_e_cond
1403;iluminacao;itens_imovel
1403;ar condicionado;itens_imovel
1403;sacada;itens_imovel
1403;armario;itens_imovel
1403;banheiro de servico;itens_imovel
1404;box;itens_imovel
1404;quintal;itens_imovel
1407;box;itens_imovel
1408;banheiro de servico;itens_imovel
1408;ventilador de teto;itens_imovel
1408;armario;itens_imovel
1408;sala de estar;itens_imovel
1408;sacada;itens_imovel
1408;box;itens_imovel
1409;ventilador de teto;itens_imovel
1409;ar condicionado;itens_imovel
1409;quintal;itens_imovel
1409;churrasqueira;itens_lazer
1409;box;itens_imovel
1409;varanda;itens_imovel
1409;armario;itens_imovel
1411;armario;itens_imovel
1411;ventilador de teto;itens_imovel
1411;churrasqueira;itens_lazer
1411;box;itens_imovel
1411;quintal;itens_imovel
1411;varanda;itens_imovel
1412;box;itens_imovel
1412;armario;itens_imovel
1412;quintal;itens_imovel
1412;varanda;itens_imovel
1413;sacada;itens_imovel
1413;box;itens_imovel
1413;iluminacao;itens_imovel
1413;elevador;itens_seg_e_cond
1413;armario;itens_imovel
1413;banheiro de servico;itens_imovel
1413;ventilador de teto;itens_imovel
1413;ar condicionado;itens_imovel
1414;varanda;itens_imovel
1414;quintal;itens_imovel
1414;armario;itens_imovel
1414;lavabo;itens_imovel
1415;elevador;itens_seg_e_cond
1415;ar condicionado;itens_imovel
1415;sacada;itens_imovel
1415;box;itens_imovel
1415;ventilador de teto;itens_imovel
1415;armario;itens_imovel
1416;sacada;itens_imovel
1416;elevador;itens_seg_e_cond
1416;iluminacao;itens_imovel
1416;ar condicionado;itens_imovel
1416;varanda;itens_imovel
1416;armario;itens_imovel
1416;sala de estar;itens_imovel
1417;iluminacao;itens_imovel
1417;quintal;itens_imovel
1417;churrasqueira;itens_lazer
1417;ventilador de teto;itens_imovel
1417;armario;itens_imovel
1417;ar condicionado;itens_imovel
1418;armario;itens_imovel
1418;ventilador de teto;itens_imovel
1418;quintal;itens_imovel
1418;ar condicionado;itens_imovel
1418;varanda;itens_imovel
1418;churrasqueira;itens_lazer
1418;box;itens_imovel
1420;box;itens_imovel
1420;sala de estar;itens_imovel
1420;iluminacao;itens_imovel
1421;varanda;itens_imovel
1421;churrasqueira;itens_lazer
1421;quintal;itens_imovel
1421;armario;itens_imovel
1421;ventilador de teto;itens_imovel
1422;iluminacao;itens_imovel
1422;sacada;itens_imovel
1422;sala de estar;itens_imovel
1422;elevador;itens_seg_e_cond
1424;piscina;itens_lazer
1424;quintal;itens_imovel
1424;varanda;itens_imovel
1424;churrasqueira;itens_lazer
1426;armario;itens_imovel
1426;sacada;itens_imovel
1426;elevador;itens_seg_e_cond
1428;piscina;itens_lazer
1428;quintal;itens_imovel
1428;armario;itens_imovel
1428;box;itens_imovel
1428;lavabo;itens_imovel
1428;churrasqueira;itens_lazer
1428;ar condicionado;itens_imovel
1429;piscina;itens_lazer
1429;churrasqueira;itens_lazer
1429;varanda;itens_imovel
1429;quintal;itens_imovel
1430;sala de estar;itens_imovel
1430;sacada;itens_imovel
1431;sala de estar;itens_imovel
1431;sacada;itens_imovel
1432;lavabo;itens_imovel
1432;varanda;itens_imovel
1432;box;itens_imovel
1432;piscina;itens_lazer
1432;quintal;itens_imovel
1434;sala de estar;itens_imovel
1434;armario;itens_imovel
1434;banheiro de servico;itens_imovel
1434;box;itens_imovel
1434;elevador;itens_seg_e_cond
1436;piscina;itens_lazer
1436;box;itens_imovel
1436;ventilador de teto;itens_imovel
1436;varanda;itens_imovel
1436;quintal;itens_imovel
1436;churrasqueira;itens_lazer
1436;armario;itens_imovel
1436;ar condicionado;itens_imovel
1438;sala de estar;itens_imovel
1438;box;itens_imovel
1438;ventilador de teto;itens_imovel
1440;varanda;itens_imovel
1440;ar condicionado;itens_imovel
1440;armario;itens_imovel
1440;churrasqueira;itens_lazer
1440;iluminacao;itens_imovel
1441;box;itens_imovel
1442;box;itens_imovel
1442;ventilador de teto;itens_imovel
1442;armario;itens_imovel
1442;sala de estar;itens_imovel
1443;box;itens_imovel
1443;ar condicionado;itens_imovel
1443;armario;itens_imovel
1443;ventilador de teto;itens_imovel
1444;box;itens_imovel
1444;armario;itens_imovel
1446;quintal;itens_imovel
1446;ventilador de teto;itens_imovel
1446;armario;itens_imovel
1446;varanda;itens_imovel
1446;ar condicionado;itens_imovel
1446;churrasqueira;itens_lazer
1446;box;itens_imovel
1447;ventilador de teto;itens_imovel
1448;armario;itens_imovel
1448;box;itens_imovel
1448;ar condicionado;itens_imovel
1449;box;itens_imovel
1451;churrasqueira;itens_lazer
1451;quintal;itens_imovel
1452;varanda;itens_imovel
1452;armario;itens_imovel
1452;quintal;itens_imovel
1453;quintal;itens_imovel
1455;armario;itens_imovel
1455;varanda;itens_imovel
1455;box;itens_imovel
1455;churrasqueira;itens_lazer
1455;lavabo;itens_imovel
1455;quintal;itens_imovel
1456;quintal;itens_imovel
1456;lavabo;itens_imovel
1456;armario;itens_imovel
1456;ar condicionado;itens_imovel
1456;churrasqueira;itens_lazer
1456;varanda;itens_imovel
1456;box;itens_imovel
1458;lavabo;itens_imovel
1458;varanda;itens_imovel
1458;armario;itens_imovel
1458;box;itens_imovel
1458;quintal;itens_imovel
1459;iluminacao;itens_imovel
1459;sala de estar;itens_imovel
1459;sacada;itens_imovel
1459;elevador;itens_seg_e_cond
1459;armario;itens_imovel
1459;banheiro de servico;itens_imovel
1461;ar condicionado;itens_imovel
1461;sala de estar;itens_imovel
1461;iluminacao;itens_imovel
1461;box;itens_imovel
1461;armario;itens_imovel
1461;mobiliado;itens_imovel
1463;piscina;itens_lazer
1463;varanda;itens_imovel
1463;quintal;itens_imovel
1463;churrasqueira;itens_lazer
1464;varanda;itens_imovel
1464;quintal;itens_imovel
1464;box;itens_imovel
1464;lavabo;itens_imovel
1465;sacada;itens_imovel
1465;elevador;itens_seg_e_cond
1467;box;itens_imovel
1467;iluminacao;itens_imovel
1467;banheiro de servico;itens_imovel
1467;sacada;itens_imovel
1467;sala de estar;itens_imovel
1467;armario;itens_imovel
1468;box;itens_imovel
1468;armario;itens_imovel
1468;quintal;itens_imovel
1470;piscina;itens_lazer
1470;iluminacao;itens_imovel
1470;varanda;itens_imovel
1470;quintal;itens_imovel
1470;churrasqueira;itens_lazer
1471;churrasqueira;itens_lazer
1471;varanda;itens_imovel
1471;quintal;itens_imovel
1471;ventilador de teto;itens_imovel
1471;box;itens_imovel
1471;armario;itens_imovel
1472;box;itens_imovel
1472;varanda;itens_imovel
1472;quintal;itens_imovel
1472;ventilador de teto;itens_imovel
1472;churrasqueira;itens_lazer
1473;varanda;itens_imovel
1473;quintal;itens_imovel
1475;iluminacao;itens_imovel
1475;box;itens_imovel
1475;ventilador de teto;itens_imovel
1475;armario;itens_imovel
1475;sacada;itens_imovel
1475;ar condicionado;itens_imovel
1476;armario;itens_imovel
1476;iluminacao;itens_imovel
1476;box;itens_imovel
1478;quintal;itens_imovel
1479;sacada;itens_imovel
1479;armario;itens_imovel
1479;sala de estar;itens_imovel
1479;ar condicionado;itens_imovel
1479;ventilador de teto;itens_imovel
1479;box;itens_imovel
1480;armario;itens_imovel
1480;elevador;itens_seg_e_cond
1480;sacada;itens_imovel
1481;sacada;itens_imovel
1481;banheiro de servico;itens_imovel
1481;iluminacao;itens_imovel
1481;armario;itens_imovel
1481;sala de estar;itens_imovel
1481;elevador;itens_seg_e_cond
1481;varanda;itens_imovel
1481;ar condicionado;itens_imovel
1481;box;itens_imovel
1482;sacada;itens_imovel
1482;box;itens_imovel
1482;iluminacao;itens_imovel
1483;box;itens_imovel
1483;ar condicionado;itens_imovel
1483;sacada;itens_imovel
1483;armario;itens_imovel
1483;sala de estar;itens_imovel
1485;banheiro de servico;itens_imovel
1485;elevador;itens_seg_e_cond
1485;sacada;itens_imovel
1485;ventilador de teto;itens_imovel
1485;box;itens_imovel
1485;armario;itens_imovel
1486;sacada;itens_imovel
1486;iluminacao;itens_imovel
1486;armario;itens_imovel
1486;box;itens_imovel
1487;varanda;itens_imovel
1487;quintal;itens_imovel
1487;armario;itens_imovel
1488;box;itens_imovel
1488;churrasqueira;itens_lazer
1488;ventilador de teto;itens_imovel
1488;quintal;itens_imovel
1489;box;itens_imovel
1489;ventilador de teto;itens_imovel
1489;sacada;itens_imovel
1490;box;itens_imovel
1490;armario;itens_imovel
1491;sala de estar;itens_imovel
1491;iluminacao;itens_imovel
1492;churrasqueira;itens_lazer
1492;quintal;itens_imovel
1492;armario;itens_imovel
